,Timestamp,SSC,SSU,Enclosure,Slot,Seagate slot,Rack unit,Unique enclosure,Rack id,slot bin hor,slot bin ver
1867,2020-08-25T03:02:59-0400,2,d,4,58,57,37,8,6,12,5
1868,2020-08-25T10:32:53-0400,1,b,3,55,54,33,7,1,9,5
1869,2020-08-25T21:32:30-0400,5,e,4,87,86,17,4,19,5,8
1870,2020-08-26T18:01:57-0400,7,f,1,54,53,21,5,27,8,5
1871,2020-08-26T19:32:43-0400,6,b,2,57,56,25,6,21,11,5
1872,2020-08-27T15:32:24-0400,8,f,2,94,93,25,6,31,12,8
1873,2020-08-27T15:33:15-0400,9,g,4,22,21,17,4,35,12,2
1874,2020-08-28T06:32:28-0400,8,c,4,36,35,17,4,30,14,3
1875,2020-08-28T23:01:35-0400,3,e,2,68,67,5,2,11,10,6
1876,2020-08-29T03:01:32-0400,5,a,3,90,89,13,3,17,8,8
1877,2020-08-29T08:02:42-0400,3,c,1,62,61,1,1,10,4,6
1878,2020-08-29T18:03:14-0400,10,c,4,94,93,17,4,37,12,8
1879,2020-08-30T04:39:03-0400,6,h,1,29,28,21,5,24,7,3
1880,2020-08-30T06:32:01-0400,5,b,2,96,95,25,6,17,14,8
1881,2020-08-30T11:32:16-0400,9,d,2,81,80,25,6,33,11,7
1882,2020-08-31T01:33:11-0400,5,d,2,60,59,25,6,18,14,5
1883,2020-08-31T07:02:57-0400,1,b,4,80,79,37,8,1,10,7
1884,2020-08-31T14:32:52-0400,6,e,1,104,103,1,1,23,2,4
1885,2020-08-31T15:02:52-0400,2,h,3,42,41,33,7,8,8,4
1886,2020-08-31T17:31:58-0400,7,f,1,106,105,21,5,27,2,5
1887,2020-09-01T22:03:03-0400,8,d,3,63,62,33,7,30,5,6
1888,2020-09-02T08:03:01-0400,1,b,4,30,29,37,8,1,8,3
1889,2020-09-03T11:32:03-0400,7,f,4,98,97,37,8,27,2,1
1890,2020-09-03T11:33:17-0400,10,c,3,87,86,13,3,37,5,8
1891,2020-09-06T11:02:01-0400,2,f,1,45,44,21,5,7,11,4
1892,2020-09-06T20:32:57-0400,8,e,4,6,5,17,4,31,8,1
1893,2020-09-08T09:31:43-0400,7,c,1,59,58,1,1,26,13,5
1894,2020-09-10T09:33:26-0400,10,c,3,84,83,13,3,37,14,7
1895,2020-09-10T12:02:16-0400,5,f,3,91,90,33,7,19,9,8
1896,2020-09-10T13:33:06-0400,7,g,2,60,59,5,2,28,14,5
1897,2020-09-10T15:04:11-0400,2,h,2,26,25,25,6,8,4,3
1898,2020-09-11T12:32:10-0400,1,f,3,38,37,33,7,3,4,4
1899,2020-09-11T22:02:56-0400,6,b,1,53,52,21,5,21,7,5
1900,2020-09-11T22:31:19-0400,3,f,1,105,104,21,5,11,1,5
1901,2020-09-12T00:03:33-0400,4,h,2,75,74,25,6,16,5,7
1902,2020-09-12T16:03:34-0400,4,h,4,99,98,37,8,16,1,2
1903,2020-09-12T18:03:42-0400,3,d,3,13,12,33,7,10,3,2
1904,2020-09-13T11:02:41-0400,8,c,4,62,61,17,4,30,4,6
1905,2020-09-13T12:02:55-0400,2,c,4,11,10,17,4,6,13,1
1906,2020-09-14T06:02:14-0400,5,b,2,65,64,25,6,17,7,6
1907,2020-09-14T14:04:06-0400,7,e,2,75,74,5,2,27,5,7
1908,2020-09-14T14:33:42-0400,8,c,4,62,61,17,4,30,4,6
1909,2020-09-14T17:05:11-0400,4,h,2,75,74,25,6,16,5,7
1910,2020-09-15T16:10:55-0400,5,d,1,58,57,21,5,18,12,5
1911,2020-09-15T19:40:44-0400,4,b,3,60,59,33,7,13,14,5
1912,2020-09-15T20:40:46-0400,5,h,1,42,41,21,5,20,8,4
1913,2020-09-16T15:09:36-0400,2,c,1,66,65,1,1,6,8,6
1914,2020-09-17T10:39:20-0400,6,f,3,85,84,33,7,23,3,8
1915,2020-09-17T10:40:18-0400,2,a,3,99,98,13,3,5,1,2
1916,2020-09-17T18:09:37-0400,7,b,3,82,81,33,7,25,12,7
1917,2020-09-17T18:09:38-0400,7,b,2,58,57,25,6,25,12,5
1918,2020-09-18T17:39:01-0400,1,g,1,51,50,1,1,4,5,5
1919,2020-09-18T17:40:05-0400,7,a,2,20,19,5,2,25,10,2
1920,2020-09-18T20:40:55-0400,2,e,3,41,40,13,3,7,7,4
1921,2020-09-21T02:10:48-0400,8,b,3,99,98,33,7,29,1,2
1922,2020-09-21T03:09:45-0400,4,g,3,89,88,13,3,16,7,8
1923,2020-09-21T18:39:10-0400,8,e,3,80,79,13,3,31,10,7
1924,2020-09-22T18:09:54-0400,10,d,4,34,33,37,8,37,12,3
1925,2020-09-23T11:04:38-0400,4,b,3,86,85,33,7,13,4,8
1926,2020-09-23T17:09:30-0400,3,f,4,101,100,37,8,11,1,3
1927,2020-09-23T17:09:35-0400,4,a,2,29,28,5,2,13,7,3
1928,2020-09-23T17:10:05-0400,7,h,4,30,29,37,8,28,8,3
1929,2020-09-23T17:39:39-0400,3,c,2,54,53,5,2,10,8,5
1930,2020-09-24T09:10:34-0400,4,c,4,15,14,17,4,14,5,2
1931,2020-09-24T09:39:40-0400,7,b,1,45,44,21,5,25,11,4
1932,2020-09-24T10:10:05-0400,7,h,4,33,32,37,8,28,11,3
1933,2020-09-24T12:10:28-0400,2,b,4,75,74,37,8,5,5,7
1934,2020-09-24T18:09:13-0400,8,e,4,64,63,17,4,31,6,6
1935,2020-09-24T19:39:40-0400,3,c,3,46,45,13,3,10,12,4
1936,2020-09-25T07:40:41-0400,8,d,4,91,90,37,8,30,9,8
1937,2020-09-26T03:09:48-0400,7,g,3,100,99,13,3,28,2,2
1938,2020-09-26T07:09:57-0400,10,d,2,30,29,25,6,37,8,3
1939,2020-09-26T12:39:49-0400,10,f,3,47,46,33,7,38,13,4
1940,2020-09-26T19:09:13-0400,8,e,2,104,103,5,2,31,2,4
1941,2020-09-27T03:39:36-0400,1,d,1,96,95,21,5,2,14,8
1942,2020-09-27T14:10:53-0400,9,d,3,24,23,33,7,33,14,2
1943,2020-09-28T05:39:10-0400,1,e,4,75,74,17,4,3,5,7
1944,2020-09-28T10:10:33-0400,4,d,4,16,15,37,8,14,6,2
1945,2020-09-28T11:10:54-0400,9,d,4,31,30,37,8,33,9,3
1946,2020-09-28T11:41:03-0400,5,d,4,72,71,37,8,18,14,6
1947,2020-09-28T18:09:38-0400,6,g,2,53,52,5,2,24,7,5
1948,2020-09-28T20:40:42-0400,1,c,1,79,78,1,1,2,9,7
1949,2020-09-29T05:10:52-0400,8,b,4,92,91,37,8,29,10,8
1950,2020-09-29T09:40:01-0400,5,f,4,72,71,37,8,19,14,6
1951,2020-09-29T13:09:34-0400,3,f,4,81,80,37,8,11,11,7
1952,2020-09-29T22:11:10-0400,2,d,3,79,78,33,7,6,9,7
1953,2020-09-30T12:39:37-0400,8,a,2,38,37,5,2,29,4,4
1954,2020-09-30T12:40:10-0400,1,f,3,73,72,33,7,3,3,7
1955,2020-09-30T13:09:08-0400,1,e,2,15,14,5,2,3,5,2
1956,2020-09-30T13:09:50-0400,7,g,3,75,74,13,3,28,5,7
1957,2020-09-30T13:39:46-0400,3,c,1,38,37,1,1,10,4,4
1958,2020-09-30T13:40:54-0400,8,b,2,86,85,25,6,29,4,8
1959,2020-09-30T14:10:12-0400,7,a,1,93,92,1,1,25,11,8
1960,2020-09-30T15:39:43-0400,6,g,4,39,38,17,4,24,5,4
1961,2020-10-01T08:34:48-0400,4,b,3,79,78,33,7,13,9,7
1962,2020-10-01T16:09:07-0400,6,d,4,100,99,37,8,22,2,2
1963,2020-10-01T20:10:31-0400,2,b,3,77,76,33,7,5,7,7
1964,2020-10-02T08:39:40-0400,9,c,1,5,4,1,1,33,7,1
1965,2020-10-02T12:11:05-0400,2,e,4,101,100,17,4,7,1,3
1966,2020-10-02T22:39:13-0400,1,g,3,47,46,13,3,4,13,4
1967,2020-10-03T09:39:51-0400,5,a,1,20,19,1,1,17,10,2
1968,2020-10-03T22:39:19-0400,8,e,1,88,87,1,1,31,6,8
1969,2020-10-05T11:10:30-0400,1,a,1,66,65,1,1,1,8,6
1970,2020-10-06T00:40:15-0400,7,a,1,35,34,1,1,25,13,3
1971,2020-10-06T06:10:38-0400,4,c,1,27,26,1,1,14,5,3
1972,2020-10-08T04:39:45-0400,6,e,2,29,28,5,2,23,7,3
1973,2020-10-08T09:10:22-0400,6,c,2,27,26,5,2,22,5,3
1974,2020-10-08T15:39:17-0400,1,g,3,95,94,13,3,4,13,8
1975,2020-10-08T23:10:36-0400,4,e,3,64,63,13,3,15,6,6
1976,2020-10-09T03:39:44-0400,10,g,2,71,70,5,2,39,13,6
1977,2020-10-09T04:41:10-0400,5,d,2,72,71,25,6,18,14,6
1978,2020-10-09T14:10:33-0400,6,a,1,85,84,1,1,21,3,8
1979,2020-10-10T23:39:51-0400,3,c,3,32,31,13,3,10,10,3
1980,2020-10-12T09:10:51-0400,4,f,3,60,59,33,7,15,14,5
1981,2020-10-12T09:10:56-0400,3,h,3,66,65,33,7,12,8,6
1982,2020-10-12T10:39:49-0400,6,g,1,88,87,1,1,24,6,8
1983,2020-10-12T13:40:57-0400,3,h,3,97,96,33,7,12,1,1
1984,2020-10-13T11:09:59-0400,10,f,2,63,62,25,6,38,5,6
1985,2020-10-14T13:11:03-0400,2,a,1,67,66,1,1,5,9,6
1986,2020-10-14T19:10:58-0400,4,h,4,25,24,37,8,16,3,3
1987,2020-10-15T11:40:43-0400,2,b,3,93,92,33,7,5,11,8
1988,2020-10-15T15:10:30-0400,3,c,1,19,18,1,1,10,9,2
1989,2020-10-16T09:40:49-0400,9,e,1,91,90,1,1,34,9,8
1990,2020-10-16T18:09:52-0400,1,d,1,88,87,21,5,2,6,8
1991,2020-10-17T04:40:22-0400,9,f,4,42,41,37,8,34,8,4
1992,2020-10-17T19:40:54-0400,4,f,1,105,104,21,5,15,1,5
1993,2020-10-17T20:40:49-0400,7,c,3,86,85,13,3,26,4,8
1994,2020-10-18T13:34:56-0400,4,b,1,80,79,21,5,13,10,7
1995,2020-10-18T23:11:01-0400,9,b,3,100,99,33,7,32,2,2
1996,2020-10-19T18:40:33-0400,1,b,4,78,77,37,8,1,8,7
1997,2020-10-19T21:09:33-0400,2,h,2,89,88,25,6,8,7,8
1998,2020-10-19T22:41:05-0400,6,d,4,17,16,37,8,22,7,2
1999,2020-10-20T06:09:58-0400,7,d,4,46,45,37,8,26,12,4
2000,2020-10-20T12:39:59-0400,3,c,2,35,34,5,2,10,13,3
2001,2020-10-21T18:39:53-0400,1,d,4,99,98,37,8,2,1,2
2002,2020-10-22T09:40:23-0400,7,h,3,19,18,33,7,28,9,2
2003,2020-10-22T12:09:53-0400,3,d,3,72,71,33,7,10,14,6
2004,2020-10-22T14:10:44-0400,2,a,1,40,39,1,1,5,6,4
2005,2020-10-22T14:40:49-0400,4,c,2,93,92,5,2,14,11,8
2006,2020-10-22T19:40:13-0400,5,g,1,76,75,1,1,20,6,7
2007,2020-10-22T22:40:01-0400,5,b,1,92,91,21,5,17,10,8
2008,2020-10-23T03:41:05-0400,9,b,3,83,82,33,7,32,13,7
2009,2020-10-23T06:40:53-0400,9,e,4,101,100,17,4,34,1,3
2010,2020-10-23T10:40:27-0400,9,h,1,42,41,21,5,35,8,4
2011,2020-10-23T10:40:50-0400,1,c,1,40,39,1,1,2,6,4
2012,2020-10-23T11:39:30-0400,8,e,1,81,80,1,1,31,11,7
2013,2020-10-23T12:09:59-0400,7,d,3,71,70,33,7,26,13,6
2014,2020-10-23T14:41:08-0400,8,b,2,52,51,25,6,29,6,5
2015,2020-10-24T01:05:00-0400,4,b,4,30,29,37,8,13,8,3
2016,2020-10-24T01:41:10-0400,9,d,2,86,85,25,6,33,4,8
2017,2020-10-24T07:39:59-0400,2,h,3,58,57,33,7,8,12,5
2018,2020-10-24T13:11:08-0400,8,b,3,30,29,33,7,29,8,3
2019,2020-10-25T05:09:59-0400,9,c,2,13,12,5,2,33,3,2
2020,2020-10-25T05:39:39-0400,2,h,3,89,88,33,7,8,7,8
2021,2020-10-25T05:39:57-0400,7,b,2,38,37,25,6,25,4,4
2022,2020-10-25T05:40:46-0400,4,e,4,31,30,17,4,15,9,3
2023,2020-10-25T08:09:54-0400,1,d,4,46,45,37,8,2,12,4
2024,2020-10-25T10:09:19-0400,6,d,2,11,10,25,6,22,13,1
2025,2020-10-25T20:10:36-0400,1,b,1,92,91,21,5,1,10,8
2026,2020-10-26T02:41:14-0400,7,e,4,68,67,17,4,27,10,6
2027,2020-10-26T17:10:05-0400,3,b,4,10,9,37,8,9,12,1
2028,2020-10-27T23:10:01-0400,9,c,3,93,92,13,3,33,11,8
2029,2020-10-30T01:40:03-0400,7,b,2,44,43,25,6,25,10,4
2030,2020-10-31T00:11:06-0400,4,d,4,65,64,37,8,14,7,6
2031,2020-10-31T03:10:34-0400,1,f,4,41,40,37,8,3,7,4
2032,2020-10-31T11:10:12-0400,3,g,4,52,51,17,4,12,6,5
2033,2020-10-31T22:11:13-0400,9,b,1,94,93,21,5,32,12,8
2034,2020-10-31T23:09:05-0400,1,h,3,33,32,33,7,4,11,3
2035,2020-11-02T11:40:03-0500,7,d,1,95,94,21,5,26,13,8
2036,2020-11-02T13:10:06-0500,2,c,3,103,102,13,3,6,1,4
2037,2020-11-03T08:10:35-0500,9,g,2,33,32,5,2,35,11,3
2038,2020-11-03T12:39:38-0500,8,e,1,83,82,1,1,31,13,7
2039,2020-11-03T20:40:17-0500,3,g,3,30,29,13,3,12,8,3
2040,2020-11-04T04:10:07-0500,7,g,3,50,49,13,3,28,4,5
2041,2020-11-05T01:11:08-0500,7,c,2,84,83,5,2,26,14,7
2042,2020-11-05T07:40:20-0500,4,g,2,60,59,5,2,16,14,5
2043,2020-11-06T09:10:48-0500,9,a,4,66,65,17,4,32,8,6
2044,2020-11-06T11:10:11-0500,9,c,3,13,12,13,3,33,3,2
2045,2020-11-06T13:11:01-0500,10,a,4,72,71,17,4,36,14,6
2046,2020-11-07T09:10:54-0500,2,a,2,53,52,5,2,5,7,5
2047,2020-11-07T17:10:06-0500,10,g,4,79,78,17,4,39,9,7
2048,2020-11-07T17:11:15-0500,5,e,3,50,49,13,3,19,4,5
2049,2020-11-08T06:41:07-0500,10,b,2,28,27,25,6,36,6,3
2050,2020-11-08T15:10:53-0500,1,a,2,100,99,5,2,1,2,2
2051,2020-11-09T10:09:42-0500,8,e,1,57,56,1,1,31,11,5
2052,2020-11-09T10:10:08-0500,6,g,2,43,42,5,2,24,9,4
2053,2020-11-09T11:11:06-0500,8,d,4,44,43,37,8,30,10,4
2054,2020-11-09T11:40:07-0500,7,g,4,57,56,17,4,28,11,5
2055,2020-11-10T01:41:10-0500,2,b,4,86,85,37,8,5,4,8
2056,2020-11-10T08:41:00-0500,4,e,3,63,62,13,3,15,5,6
2057,2020-11-10T13:41:23-0500,9,d,1,18,17,21,5,33,8,2
2058,2020-11-10T22:39:43-0500,8,e,1,78,77,1,1,31,8,7
2059,2020-11-12T01:09:44-0500,8,e,3,60,59,13,3,31,14,5
2060,2020-11-12T11:10:21-0500,4,g,2,74,73,5,2,16,4,7
2061,2020-11-13T19:40:41-0500,2,f,1,26,25,21,5,7,4,3
2062,2020-11-15T01:39:53-0500,7,f,2,92,91,25,6,27,10,8
2063,2020-11-15T19:10:31-0500,5,f,2,68,67,25,6,19,10,6
2064,2020-11-16T00:10:12-0500,6,g,1,96,95,1,1,24,14,8
2065,2020-11-16T10:10:21-0500,3,b,4,3,2,37,8,9,5,1
2066,2020-11-16T11:11:26-0500,9,d,4,88,87,37,8,33,6,8
2067,2020-11-16T23:40:13-0500,3,c,3,89,88,13,3,10,7,8
2068,2020-11-17T10:09:48-0500,8,e,1,99,98,1,1,31,1,2
2069,2020-11-17T21:41:27-0500,10,c,1,76,75,1,1,37,6,7
2070,2020-11-17T23:11:00-0500,6,a,3,93,92,13,3,21,11,8
2071,2020-11-18T22:10:24-0500,6,b,4,16,15,37,8,21,6,2
2072,2020-11-19T11:40:17-0500,5,h,3,37,36,33,7,20,3,4
2073,2020-11-19T15:41:03-0500,4,c,1,54,53,1,1,14,8,5
2074,2020-11-19T19:10:17-0500,7,g,2,105,104,5,2,28,1,5
2075,2020-11-20T22:40:33-0500,4,g,2,98,97,5,2,16,2,1
2076,2020-11-22T02:41:04-0500,8,c,3,62,61,13,3,30,4,6
2077,2020-11-22T14:40:19-0500,9,c,4,76,75,17,4,33,6,7
2078,2020-11-23T01:11:24-0500,4,d,3,54,53,33,7,14,8,5
2079,2020-11-23T09:40:33-0500,5,g,2,28,27,5,2,20,6,3
2080,2020-11-23T12:40:21-0500,5,a,4,75,74,17,4,17,5,7
2081,2020-11-23T12:40:30-0500,3,g,2,60,59,5,2,12,14,5
2082,2020-11-23T13:40:33-0500,5,g,4,99,98,17,4,20,1,2
2083,2020-11-23T19:41:07-0500,8,c,4,39,38,17,4,30,5,4
2084,2020-11-23T20:41:24-0500,4,h,1,28,27,21,5,16,6,3
2085,2020-11-23T21:05:24-0500,4,b,1,52,51,21,5,13,6,5
2086,2020-11-23T21:40:04-0500,8,f,1,88,87,21,5,31,6,8
2087,2020-11-23T21:40:20-0500,6,g,4,51,50,17,4,24,5,5
2088,2020-11-23T21:41:50-0500,5,d,1,54,53,21,5,18,8,5
2089,2020-11-23T22:05:24-0500,4,b,3,10,9,33,7,13,12,1
2090,2020-11-23T22:10:31-0500,3,g,1,46,45,1,1,12,12,4
2091,2020-11-23T22:33:10-0500,1,e,4,87,86,17,4,3,5,8
2092,2020-11-23T23:10:23-0500,10,f,3,50,49,33,7,38,4,5
2093,2020-11-23T23:40:34-0500,5,g,4,74,73,17,4,20,4,7
2094,2020-11-24T00:11:23-0500,4,h,4,60,59,37,8,16,14,5
2095,2020-11-24T12:09:19-0500,2,g,3,68,67,13,3,8,10,6
2096,2020-11-24T14:40:16-0500,7,b,3,85,84,33,7,25,3,8
2097,2020-11-24T15:10:21-0500,2,c,2,86,85,5,2,6,4,8
2098,2020-11-24T20:10:32-0500,6,b,3,65,64,33,7,21,7,6
2099,2020-11-25T00:40:24-0500,3,d,4,47,46,37,8,10,13,4
2100,2020-11-25T09:40:22-0500,5,a,1,75,74,1,1,17,5,7
2101,2020-11-25T10:09:51-0500,1,g,3,53,52,13,3,4,7,5
2102,2020-11-25T13:11:39-0500,9,d,1,101,100,21,5,33,1,3
2103,2020-11-25T19:10:04-0500,8,f,2,36,35,25,6,31,14,3
2104,2020-11-26T04:10:21-0500,7,g,3,7,6,13,3,28,9,1
2105,2020-11-26T15:11:29-0500,3,h,4,24,23,37,8,12,14,2
2106,2020-11-26T15:40:04-0500,2,h,1,82,81,21,5,8,12,7
2107,2020-11-26T16:11:27-0500,2,a,1,82,81,1,1,5,12,7
2108,2020-11-26T16:11:28-0500,2,a,3,80,79,13,3,5,10,7
2109,2020-11-26T19:10:22-0500,7,g,3,92,91,13,3,28,10,8
2110,2020-11-26T22:41:08-0500,6,a,2,5,4,5,2,21,7,1
2111,2020-11-27T07:40:21-0500,10,g,2,2,1,5,2,39,4,1
2112,2020-11-27T10:40:23-0500,10,e,2,18,17,5,2,38,8,2
2113,2020-11-27T11:40:17-0500,3,c,4,38,37,17,4,10,4,4
2114,2020-11-27T11:40:18-0500,7,b,4,55,54,37,8,25,9,5
2115,2020-11-27T11:41:09-0500,6,a,2,13,12,5,2,21,3,2
2116,2020-11-27T14:40:19-0500,7,b,4,16,15,37,8,25,6,2
2117,2020-11-27T19:41:26-0500,5,c,2,78,77,5,2,18,8,7
2118,2020-11-28T06:10:32-0500,5,b,1,61,60,21,5,17,3,6
2119,2020-11-28T13:40:47-0500,2,f,3,29,28,33,7,7,7,3
2120,2020-11-28T19:11:31-0500,10,c,3,86,85,13,3,37,4,8
2121,2020-11-28T23:11:31-0500,10,c,4,32,31,17,4,37,10,3
2122,2020-11-28T23:11:49-0500,2,d,1,38,37,21,5,6,4,4
2123,2020-11-29T00:10:08-0500,6,e,1,59,58,1,1,23,13,5
2124,2020-11-29T14:11:42-0500,9,d,2,95,94,25,6,33,13,8
2125,2020-11-29T23:09:23-0500,2,g,3,33,32,13,3,8,11,3
2126,2020-11-30T04:10:24-0500,7,g,2,23,22,5,2,28,13,2
2127,2020-11-30T07:40:57-0500,10,d,4,85,84,37,8,37,3,8
2128,2020-11-30T07:41:48-0500,7,e,3,51,50,13,3,27,5,5
2129,2020-11-30T19:41:12-0500,1,a,3,17,16,13,3,1,7,2
2130,2020-11-30T23:10:23-0500,10,e,1,101,100,1,1,38,1,3
2131,2020-12-01T00:41:34-0500,10,c,1,36,35,1,1,37,14,3
2132,2020-12-01T04:11:35-0500,2,a,1,13,12,1,1,5,3,2
2133,2020-12-01T17:11:25-0500,8,b,2,54,53,25,6,29,8,5
2134,2020-12-02T10:10:44-0500,4,g,1,105,104,1,1,16,1,5
2135,2020-12-02T10:40:55-0500,7,a,4,43,42,17,4,25,9,4
2136,2020-12-02T10:40:56-0500,7,a,3,84,83,13,3,25,14,7
2137,2020-12-02T19:11:48-0500,9,d,4,91,90,37,8,33,9,8
2138,2020-12-03T07:10:55-0500,10,d,3,47,46,33,7,37,13,4
2139,2020-12-04T11:40:43-0500,5,f,3,103,102,33,7,19,1,4
2140,2020-12-04T13:10:35-0500,5,b,1,56,55,21,5,17,10,5
2141,2020-12-06T06:40:29-0500,9,c,3,36,35,13,3,33,14,3
2142,2020-12-06T08:11:28-0500,1,c,1,70,69,1,1,2,12,6
2143,2020-12-06T19:11:49-0500,2,e,2,39,38,5,2,7,5,4
2144,2020-12-06T20:41:36-0500,5,e,1,104,103,1,1,19,2,4
2145,2020-12-07T08:11:38-0500,10,c,4,104,103,17,4,37,2,4
2146,2020-12-07T11:41:18-0500,4,c,2,72,71,5,2,14,14,6
2147,2020-12-07T12:11:02-0500,9,h,3,68,67,33,7,35,10,6
2148,2020-12-07T12:11:05-0500,9,f,2,105,104,25,6,34,1,5
2149,2020-12-08T04:11:34-0500,4,h,4,72,71,37,8,16,14,6
2150,2020-12-08T07:39:26-0500,2,g,1,73,72,1,1,8,3,7
2151,2020-12-08T12:33:21-0500,1,e,1,56,55,1,1,3,10,5
2152,2020-12-09T00:41:15-0500,1,a,3,47,46,13,3,1,13,4
2153,2020-12-09T17:10:59-0500,7,a,1,72,71,1,1,25,14,6
2154,2020-12-09T18:10:08-0500,7,f,1,88,87,21,5,27,6,8
2155,2020-12-10T09:40:35-0500,3,d,4,94,93,37,8,10,12,8
2156,2020-12-10T14:11:16-0500,1,a,2,106,105,5,2,1,2,5
2157,2020-12-10T17:40:28-0500,5,h,1,94,93,21,5,20,12,8
2158,2020-12-10T19:10:59-0500,10,d,3,90,89,33,7,37,8,8
2159,2020-12-10T19:41:29-0500,8,d,1,50,49,21,5,30,4,5
2160,2020-12-11T10:41:56-0500,2,d,3,49,48,33,7,6,3,5
2161,2020-12-11T14:10:47-0500,4,g,2,79,78,5,2,16,9,7
2162,2020-12-12T02:41:30-0500,1,c,3,90,89,13,3,2,8,8
2163,2020-12-12T08:11:39-0500,5,e,3,40,39,13,3,19,6,4
2164,2020-12-12T11:58:03-0500,5,e,1,34,33,1,1,19,12,3
2165,2020-12-12T16:41:57-0500,2,d,3,4,3,33,7,6,6,1
2166,2020-12-13T00:55:52-0500,10,a,4,75,74,17,4,36,5,7
2167,2020-12-13T01:10:37-0500,3,e,3,91,90,13,3,11,9,8
2168,2020-12-13T22:11:07-0500,9,g,2,94,93,5,2,35,12,8
2169,2020-12-14T00:11:12-0500,9,f,1,89,88,21,5,34,7,8
2170,2020-12-14T06:40:37-0500,3,b,4,52,51,37,8,9,6,5
2171,2020-12-14T07:40:27-0500,8,a,4,88,87,17,4,29,6,8
2172,2020-12-14T07:40:37-0500,3,b,4,87,86,37,8,9,5,8
2173,2020-12-14T10:10:27-0500,8,a,2,12,11,5,2,29,14,1
2174,2020-12-14T11:10:47-0500,4,g,4,101,100,17,4,16,1,3
2175,2020-12-14T20:10:21-0500,3,f,2,22,21,25,6,11,12,2
2176,2020-12-14T23:10:40-0500,5,b,1,48,47,21,5,17,14,4
2177,2020-12-15T07:10:30-0500,6,g,4,57,56,17,4,24,11,5
2178,2020-12-15T08:10:03-0500,1,g,2,74,73,5,2,4,4,7
2179,2020-12-15T08:41:22-0500,8,c,3,43,42,13,3,30,9,4
2180,2020-12-16T02:11:12-0500,9,a,1,55,54,1,1,32,9,5
2181,2020-12-16T07:41:32-0500,1,b,1,79,78,21,5,1,9,7
2182,2020-12-16T08:41:21-0500,4,c,3,57,56,13,3,14,11,5
2183,2020-12-16T15:40:50-0500,6,h,4,22,21,37,8,24,12,2
2184,2020-12-16T16:40:33-0500,10,e,1,52,51,1,1,38,6,5
2185,2020-12-17T22:10:52-0500,5,f,4,95,94,37,8,19,13,8
2186,2020-12-19T20:55:52-0500,10,a,3,63,62,13,3,36,5,6
2187,2020-12-19T22:41:50-0500,3,a,4,86,85,17,4,9,4,8
2188,2020-12-20T09:41:14-0500,6,c,2,44,43,5,2,22,10,4
2189,2020-12-21T07:10:47-0500,7,g,1,22,21,1,1,28,12,2
2190,2020-12-21T07:11:58-0500,9,d,2,99,98,25,6,33,1,2
2191,2020-12-21T18:11:28-0500,4,e,2,24,23,5,2,15,14,2
2192,2020-12-21T18:12:05-0500,2,d,1,68,67,21,5,6,10,6
2193,2020-12-21T18:41:00-0500,7,h,4,13,12,37,8,28,3,2
2194,2020-12-21T19:10:49-0500,5,a,1,12,11,1,1,17,14,1
2195,2020-12-22T01:10:05-0500,6,d,3,85,84,33,7,22,3,8
2196,2020-12-22T09:41:43-0500,4,h,2,62,61,25,6,16,4,6
2197,2020-12-22T17:41:30-0500,6,a,2,102,101,5,2,21,2,3
2198,2020-12-22T17:42:02-0500,2,e,4,91,90,17,4,7,9,8
2199,2020-12-22T22:41:38-0500,8,d,2,79,78,25,6,30,9,7
2200,2020-12-24T04:40:43-0500,3,e,2,81,80,5,2,11,11,7
2201,2020-12-24T13:10:45-0500,3,d,4,39,38,37,8,10,5,4
2202,2020-12-24T14:12:09-0500,2,d,4,8,7,37,8,6,10,1
2203,2020-12-26T02:40:36-0500,7,b,1,89,88,21,5,25,7,8
2204,2020-12-26T07:40:33-0500,8,a,4,12,11,17,4,29,14,1
2205,2020-12-27T17:42:12-0500,2,d,3,47,46,33,7,6,13,4
2206,2020-12-27T18:10:37-0500,3,c,2,48,47,5,2,10,14,4
2207,2020-12-27T18:11:29-0500,4,c,3,106,105,13,3,14,2,5
2208,2020-12-27T20:11:25-0500,9,f,1,24,23,21,5,34,14,2
2209,2020-12-28T11:40:46-0500,1,d,2,93,92,25,6,2,11,8
2210,2020-12-28T14:10:38-0500,5,h,2,80,79,25,6,20,10,7
2211,2020-12-28T15:11:01-0500,3,g,2,91,90,5,2,12,9,8
2212,2020-12-28T16:11:16-0500,9,h,4,46,45,37,8,35,12,4
2213,2020-12-28T21:41:52-0500,9,b,1,56,55,21,5,32,10,5
2214,2020-12-29T04:41:12-0500,10,d,1,20,19,21,5,37,10,2
2215,2020-12-29T12:11:05-0500,5,g,4,75,74,17,4,20,5,7
2216,2020-12-29T13:10:38-0500,10,e,4,71,70,17,4,38,13,6
2217,2020-12-29T14:41:05-0500,4,g,3,82,81,13,3,16,12,7
2218,2020-12-30T07:10:37-0500,7,b,2,24,23,25,6,25,14,2
2219,2020-12-30T11:35:52-0500,4,b,1,34,33,21,5,13,12,3
2220,2020-12-30T20:41:06-0500,5,g,3,83,82,13,3,20,13,7
2221,2020-12-31T19:41:31-0500,8,c,3,77,76,13,3,30,7,7
2222,2021-01-01T04:11:45-0500,8,d,3,32,31,33,7,30,10,3
2223,2021-01-01T05:11:08-0500,7,h,4,82,81,37,8,28,12,7
